accident_id,latitude,longitude,datetime,hour,day_of_week,severity,weather,road_type,visibility,traffic_level,road_condition,lighting,junction,speed_limit,vehicle_type,area_name
173,18.522763254320303,73.86389116805444,2023-12-01 10:03:39,10,4,1,Clear,City Road,0.8587988828290881,1,Dry,Daylight,1,60,Bike,Shivajinagar
174,18.51456954106534,73.85313345462505,2023-02-12 14:00:14,14,6,2,Clear,Highway,0.5428291247982153,1,Wet,Daylight,0,80,Bike,Shivajinagar
175,18.524934359204373,73.84552464774303,2023-03-01 08:35:03,8,2,1,Clear,Highway,0.5338062817961075,5,Wet,Daylight,1,60,Truck,Shivajinagar
176,18.510862643574285,73.85124056569848,2023-09-01 16:13:15,16,4,2,Clear,Highway,0.8347434775990951,4,Dry,Daylight,1,80,Bike,Shivajinagar
177,18.539484435107408,73.82953971013517,2023-03-04 03:08:25,3,5,2,Clear,Highway,0.9808328679774065,5,Dry,Night,1,60,Bike,Shivajinagar
178,18.54329140641691,73.84449906038762,2023-11-04 14:42:53,14,5,1,Clear,City Road,0.6504265541766275,4,Dry,Daylight,0,80,Bus,Shivajinagar
179,18.523267017756613,73.85539315611854,2023-09-22 06:32:40,6,4,2,Rain,Highway,0.546464572189695,2,Dry,Daylight,1,60,Bus,Shivajinagar
180,18.520094056617644,73.83860253898213,2023-06-13 22:48:57,22,1,1,Clear,Highway,0.5438213733819193,3,Dry,Night,0,60,Truck,Shivajinagar
181,18.53529010963419,73.84219492377062,2023-08-20 14:56:06,14,6,1,Clear,Intersection,0.7832876810857092,4,Dry,Daylight,1,60,Bike,Shivajinagar
182,18.5455614611072,73.85833584900742,2023-01-25 16:07:16,16,2,2,Clear,City Road,0.8607110336643659,3,Dry,Daylight,0,40,Truck,Shivajinagar
183,18.536165098435703,73.83851532018208,2023-05-30 10:17:28,10,1,2,Clear,Highway,0.9878051004299575,2,Dry,Daylight,1,40,Bus,Shivajinagar
184,18.520565806896492,73.85051722512682,2023-05-29 04:56:58,4,0,2,Rain,Highway,0.9146662025706418,4,Wet,Night,0,40,Car,Shivajinagar
185,18.530194794776936,73.836983051119,2023-08-20 10:04:57,10,6,2,Clear,Highway,0.61627567918269,5,Dry,Daylight,1,60,Car,Shivajinagar
186,18.5336329941844,73.83956718106165,2023-07-01 18:32:28,18,5,1,Clear,Intersection,0.8097939774489148,4,Dry,Daylight,0,80,Bike,Shivajinagar
187,18.52391333245037,73.84687343043797,2023-07-25 11:42:11,11,1,1,Fog,Highway,0.26444514024909166,1,Dry,Daylight,0,40,Bus,Shivajinagar
188,18.52466597336459,73.84447530313511,2023-04-08 15:20:57,15,5,2,Rain,Highway,0.5311458990650313,4,Dry,Daylight,0,40,Bus,Shivajinagar
189,18.540305380079285,73.85175329060476,2023-08-03 20:26:20,20,3,1,Rain,Intersection,0.8960468168802715,5,Wet,Night,1,60,Truck,Shivajinagar
190,18.53958643509726,73.85512198400792,2023-12-01 07:02:53,7,4,1,Clear,City Road,0.7080769990898808,3,Dry,Daylight,0,60,Truck,Shivajinagar
191,18.53188845630209,73.83631368571801,2023-01-05 11:00:39,11,3,2,Clear,Highway,0.5060603873219467,2,Wet,Daylight,0,40,Bus,Shivajinagar
192,18.520858937669576,73.84719061002843,2023-09-22 04:42:03,4,4,1,Clear,Highway,0.7271886672799804,4,Wet,Night,1,60,Bus,Shivajinagar
193,18.538123450544216,73.83511704311624,2023-10-07 21:36:51,21,5,1,Rain,Highway,0.807040655592368,5,Wet,Night,0,40,Car,Shivajinagar
194,18.53371449923212,73.84019318036196,2023-02-14 11:41:58,11,1,1,Fog,City Road,0.452220865409082,5,Wet,Daylight,1,40,Bus,Shivajinagar
195,18.54490568005005,73.85964479133906,2023-09-22 18:00:04,18,4,1,Rain,Highway,0.8183348410836037,1,Dry,Daylight,0,40,Truck,Shivajinagar
196,18.528510171385097,73.84840042837654,2023-12-10 14:49:33,14,6,2,Clear,Intersection,0.8581616940313411,5,Wet,Daylight,0,40,Bus,Shivajinagar
197,18.522775072667883,73.86048811324846,2023-07-28 12:55:34,12,4,2,Clear,Intersection,0.6748516148729248,3,Dry,Daylight,1,40,Car,Shivajinagar
198,18.54265704154663,73.85468953310665,2023-10-19 14:41:18,14,3,3,Clear,Highway,0.5104724805154564,4,Dry,Daylight,1,80,Bike,Shivajinagar
199,18.52868663914449,73.84632599140845,2023-04-14 14:59:27,14,4,1,Fog,Intersection,0.36956382364398094,2,Wet,Daylight,1,60,Car,Shivajinagar
200,18.546084684264123,73.85257835756289,2023-10-26 11:51:33,11,3,1,Rain,Highway,0.8282393036657514,3,Wet,Daylight,1,80,Car,Shivajinagar
201,18.52035190805979,73.82783643410623,2023-09-06 22:11:49,22,2,1,Clear,Highway,0.8064697912472627,4,Wet,Night,1,80,Bike,Shivajinagar
202,18.518675427211505,73.85885485016362,2023-05-13 02:39:54,2,5,2,Rain,City Road,0.6292158101459091,2,Dry,Night,1,60,Bus,Shivajinagar
203,18.517864413608326,73.84984137547113,2023-02-13 07:44:29,7,0,1,Clear,Highway,0.6600299162604917,3,Dry,Daylight,1,60,Car,Shivajinagar
204,18.524778946472185,73.85023366745972,2023-04-24 23:37:10,23,0,2,Fog,Intersection,0.3720985325162349,4,Dry,Night,0,40,Bus,Shivajinagar
205,18.522211612270468,73.84993964321279,2023-06-18 20:18:21,20,6,2,Clear,Highway,0.5468784603227783,4,Dry,Night,1,60,Bike,Shivajinagar
206,18.528709767427138,73.83899479545791,2023-03-03 10:08:13,10,4,2,Rain,City Road,0.6020178173144495,2,Dry,Daylight,0,80,Bike,Shivajinagar
207,18.542766314866455,73.8414021709568,2023-06-26 05:00:41,5,0,2,Clear,Highway,0.5026148067714564,2,Wet,Night,1,40,Bike,Shivajinagar
208,18.538538327436424,73.85872175028801,2023-01-02 06:14:54,6,0,3,Rain,Intersection,0.9209851857483544,3,Dry,Daylight,1,60,Bus,Shivajinagar
209,18.52621863012786,73.8439228281773,2023-10-08 10:23:08,10,6,1,Rain,City Road,0.5009399417624554,5,Wet,Daylight,1,40,Car,Shivajinagar
210,18.53261116510211,73.83914237864978,2023-12-07 03:32:27,3,3,2,Clear,Intersection,0.8211627629526137,5,Wet,Night,1,60,Bus,Shivajinagar
211,18.541040625258113,73.853425269492,2023-10-07 11:54:36,11,5,2,Clear,Intersection,0.912524705090031,1,Wet,Daylight,1,40,Bus,Shivajinagar
212,18.537763874474567,73.8570530520857,2023-04-13 06:57:49,6,3,1,Rain,Intersection,0.7586345282208047,5,Dry,Daylight,0,40,Bike,Shivajinagar
213,18.524973631257005,73.84578750824562,2023-07-14 09:48:02,9,4,3,Rain,Highway,0.8832942619858217,1,Dry,Daylight,0,60,Bus,Shivajinagar
214,18.51752284104243,73.84734180289738,2023-10-23 22:00:08,22,0,1,Rain,Highway,0.9955632159106518,4,Wet,Night,1,40,Car,Shivajinagar
215,18.53436166877225,73.84798674838326,2023-03-11 09:09:22,9,5,2,Clear,Intersection,0.8501259797222604,5,Dry,Daylight,0,40,Truck,Shivajinagar
216,18.526139634981316,73.83155296932733,2023-07-17 03:56:10,3,0,1,Rain,Highway,0.9209667833959043,5,Wet,Night,1,40,Bus,Shivajinagar
217,18.530524850949494,73.86522251596669,2023-12-21 10:18:28,10,3,1,Clear,Highway,0.8647541143261983,1,Dry,Daylight,1,40,Bus,Shivajinagar
218,18.521259382522537,73.8379639538698,2023-02-11 07:49:14,7,5,2,Rain,City Road,0.9874173263905559,2,Wet,Daylight,0,40,Bus,Shivajinagar
219,18.50655759739727,73.85634045396361,2023-12-05 01:49:16,1,1,2,Clear,Intersection,0.9499166728436362,2,Wet,Night,1,80,Bus,Shivajinagar
220,18.515174541431133,73.84220947322653,2023-08-31 20:13:12,20,3,1,Rain,Intersection,0.9906485452486233,2,Wet,Night,0,40,Truck,Shivajinagar
221,18.533870645165702,73.84618597093977,2023-04-26 21:42:25,21,2,1,Fog,Intersection,0.2957538610586818,1,Wet,Night,0,80,Bike,Shivajinagar
222,18.54097501229084,73.8741318235012,2023-11-23 20:55:36,20,3,2,Clear,Intersection,0.9300698466747175,2,Wet,Night,0,40,Bike,Shivajinagar
223,18.529973522149618,73.83920983080341,2023-09-06 03:26:27,3,2,2,Clear,Highway,0.5828872700816379,2,Wet,Night,1,60,Bus,Shivajinagar
224,18.54849862420677,73.83715627172076,2023-07-17 03:45:39,3,0,1,Clear,Intersection,0.5311365529409429,4,Wet,Night,0,80,Car,Shivajinagar
225,18.524340358208754,73.8395080799335,2023-08-25 12:00:49,12,4,2,Clear,Highway,0.6651075324357487,4,Dry,Daylight,1,60,Truck,Shivajinagar
226,18.531660728649936,73.85388783079448,2023-03-19 05:59:09,5,6,1,Rain,City Road,0.7789903693913199,2,Dry,Night,1,40,Bike,Shivajinagar
227,18.521065532586004,73.84744602623638,2023-03-01 08:33:54,8,2,1,Rain,Highway,0.9110515803001127,2,Dry,Daylight,0,60,Bus,Shivajinagar
228,18.53999228934575,73.84081855914461,2023-05-26 05:07:46,5,4,1,Clear,City Road,0.8172912087751518,1,Wet,Night,1,60,Bus,Shivajinagar
229,18.540625734636276,73.85406360869828,2023-10-24 03:06:56,3,1,3,Clear,Intersection,0.9285896284993764,3,Wet,Night,1,40,Bus,Shivajinagar
230,18.52533492605491,73.84234282930066,2023-03-04 17:44:46,17,5,1,Rain,City Road,0.8271462761624809,3,Wet,Daylight,1,60,Truck,Shivajinagar
231,18.53271520963866,73.84991238137656,2023-07-29 11:22:36,11,5,3,Clear,Highway,0.9835633076295852,5,Wet,Daylight,0,60,Bus,Shivajinagar
232,18.522180796219843,73.85113545940688,2023-10-30 09:19:29,9,0,2,Rain,City Road,0.5465152432300135,4,Wet,Daylight,1,60,Car,Shivajinagar
233,18.53563772740952,73.84514584378087,2023-12-25 05:42:31,5,0,1,Clear,Intersection,0.8797912050573159,1,Wet,Night,1,40,Car,Shivajinagar
234,18.53816757755441,73.84183039024447,2023-07-25 23:15:16,23,1,1,Rain,City Road,0.7627174562728465,5,Wet,Night,0,40,Truck,Shivajinagar
235,18.52688241850956,73.83827589815502,2023-12-23 16:58:47,16,5,1,Clear,City Road,0.8744131684816532,1,Dry,Daylight,0,80,Bike,Shivajinagar
236,18.531179504362903,73.84885544592159,2023-01-01 05:19:49,5,6,1,Clear,Intersection,0.838088781037717,2,Dry,Night,1,40,Bus,Shivajinagar
237,18.53666693801475,73.84275096343377,2023-08-21 14:34:05,14,0,3,Clear,Intersection,0.8214409550293538,4,Wet,Daylight,0,80,Car,Shivajinagar
238,18.53593907849659,73.8492958178194,2023-05-06 21:21:12,21,5,1,Rain,Intersection,0.8830323882676513,3,Wet,Night,0,40,Bike,Shivajinagar
239,18.537525737012025,73.86649881934895,2023-07-09 18:08:07,18,6,1,Clear,City Road,0.7235277719032127,4,Dry,Daylight,0,60,Truck,Shivajinagar
240,18.52892465879945,73.83807434608556,2023-01-08 13:32:11,13,6,3,Clear,City Road,0.8699520603834652,2,Wet,Daylight,0,80,Bike,Shivajinagar
241,18.532759750338645,73.85066979417773,2023-02-13 10:40:57,10,0,1,Rain,Intersection,0.5090032778002272,1,Dry,Daylight,1,80,Truck,Shivajinagar
242,18.516083085573293,73.84487826297136,2023-12-27 19:49:36,19,2,1,Clear,Highway,0.5341704677661302,1,Wet,Daylight,1,40,Bike,Shivajinagar
243,18.514736229943907,73.85529234034313,2023-05-21 23:13:33,23,6,1,Clear,City Road,0.8715965993658017,4,Dry,Night,0,60,Bike,Shivajinagar
244,18.529755507814624,73.8458117827681,2023-12-08 06:16:53,6,4,1,Rain,City Road,0.5173351333632417,3,Wet,Daylight,0,80,Car,Shivajinagar
245,18.521526468658095,73.84988368982735,2023-11-19 23:41:04,23,6,3,Clear,City Road,0.9548134097182962,4,Wet,Night,1,40,Bus,Shivajinagar
246,18.503767677070005,73.8542787531953,2023-11-10 07:41:10,7,4,1,Clear,Highway,0.7172979804293559,1,Wet,Daylight,1,40,Truck,Shivajinagar
247,18.545121701435246,73.84478475524509,2023-04-30 10:14:21,10,6,1,Rain,City Road,0.8382131811691962,4,Wet,Daylight,0,80,Bike,Shivajinagar
248,18.521840011931854,73.83819118805806,2023-04-03 23:51:26,23,0,1,Clear,Highway,0.9919201564277189,1,Wet,Night,1,60,Truck,Shivajinagar
249,18.526506977754828,73.84057579020126,2023-01-23 11:54:06,11,0,2,Fog,City Road,0.33283675177576266,1,Dry,Daylight,1,40,Bus,Shivajinagar
250,18.531624397529345,73.83292448500535,2023-04-04 13:05:09,13,1,2,Clear,Highway,0.5038320163246126,3,Wet,Daylight,0,40,Car,Shivajinagar
251,18.535601461362223,73.87480867233224,2023-12-07 23:38:33,23,3,2,Clear,Highway,0.9658768597164082,1,Dry,Night,0,40,Truck,Shivajinagar
252,18.532753752843515,73.85742460831494,2023-08-09 08:08:59,8,2,1,Clear,Intersection,0.8377101037735446,3,Wet,Daylight,0,40,Bus,Shivajinagar
253,18.51276860323744,73.83165864056994,2023-01-31 14:04:08,14,1,2,Fog,Highway,0.4285081611167141,4,Dry,Daylight,1,80,Bus,Shivajinagar
254,18.525969389483166,73.84896793011985,2023-02-03 06:20:52,6,4,2,Clear,City Road,0.5297623501738858,4,Wet,Daylight,1,40,Truck,Shivajinagar
255,18.524097499782737,73.85017406982355,2023-10-12 05:52:23,5,3,1,Clear,City Road,0.7747918283610717,1,Dry,Night,0,40,Truck,Shivajinagar
256,18.548620783180613,73.83684815315917,2023-07-08 17:45:33,17,5,1,Rain,City Road,0.9440195321800589,5,Dry,Daylight,1,40,Car,Shivajinagar
257,18.52778744764673,73.84432654407271,2023-11-13 21:53:16,21,0,1,Rain,City Road,0.8704906251372893,5,Wet,Night,1,40,Car,Shivajinagar
258,18.513829026150137,73.84104430571351,2023-01-27 21:06:26,21,4,3,Clear,City Road,0.7885999433672755,2,Dry,Night,0,80,Car,Shivajinagar
259,18.539354600086824,73.86037324390152,2023-10-23 09:19:33,9,0,1,Rain,Highway,0.8462464133346126,2,Dry,Daylight,0,40,Bike,Shivajinagar
260,18.52814230413506,73.86183422419825,2023-07-26 21:10:52,21,2,2,Rain,Highway,0.9112111868341393,4,Dry,Night,0,80,Bus,Shivajinagar
261,18.530017293361965,73.84404390485302,2023-10-25 10:05:39,10,2,1,Clear,Highway,0.7558406932907559,4,Wet,Daylight,0,40,Truck,Shivajinagar
262,18.543903087461196,73.8614568381079,2023-02-18 20:10:22,20,5,1,Clear,City Road,0.5358559444238256,3,Wet,Night,0,60,Bus,Shivajinagar
263,18.549713878495503,73.84287903981348,2023-02-19 20:41:42,20,6,2,Clear,Highway,0.7427948498296989,3,Wet,Night,1,80,Bike,Shivajinagar
264,18.529916370407946,73.84379988970117,2023-09-14 05:19:24,5,3,1,Clear,Highway,0.511676048164093,3,Wet,Night,1,40,Bike,Shivajinagar
265,18.537769544045105,73.84416180510243,2023-07-04 13:57:10,13,1,1,Rain,Intersection,0.9133536798707438,1,Dry,Daylight,1,40,Car,Shivajinagar
266,18.530616965159783,73.85147244609242,2023-08-02 12:32:27,12,2,2,Clear,Intersection,0.5841684779595651,5,Dry,Daylight,1,60,Bus,Shivajinagar
267,18.52219939144877,73.85306841178553,2023-03-06 03:05:41,3,0,3,Clear,Intersection,0.8386936607593585,5,Wet,Night,0,40,Bus,Shivajinagar
268,18.534043999717877,73.84392088909618,2023-04-13 22:30:24,22,3,3,Clear,City Road,0.8911941647300436,3,Dry,Night,1,60,Truck,Shivajinagar
269,18.526320855203128,73.8347416791343,2023-07-24 22:16:34,22,0,3,Clear,Intersection,0.7377730187434133,4,Wet,Night,0,40,Bike,Shivajinagar
270,18.53345886298059,73.86519116700264,2023-12-05 19:39:55,19,1,2,Rain,Highway,0.5653261719117315,3,Dry,Daylight,1,40,Bike,Shivajinagar
271,18.530987803043164,73.85403711880255,2023-08-24 13:51:54,13,3,1,Clear,Intersection,0.8773106107992958,2,Dry,Daylight,1,80,Truck,Shivajinagar
272,18.53822082969869,73.84937419880524,2023-06-14 07:55:53,7,2,3,Clear,City Road,0.8628582316099745,5,Wet,Daylight,0,80,Truck,Shivajinagar
273,18.543607344585602,73.85131839060841,2023-03-24 06:06:08,6,4,1,Clear,Highway,0.9980614748197205,4,Dry,Daylight,0,80,Truck,Shivajinagar
274,18.529447456746063,73.85753566560183,2023-12-27 18:06:04,18,2,1,Clear,Highway,0.8132962555466051,2,Wet,Daylight,0,80,Bike,Shivajinagar
275,18.553197430399276,73.85210070606347,2023-07-29 10:36:13,10,5,1,Rain,City Road,0.9098989024923638,1,Dry,Daylight,1,80,Truck,Shivajinagar
276,18.525443866615745,73.85606617104625,2023-10-21 07:34:54,7,5,2,Clear,Intersection,0.868934759280765,1,Dry,Daylight,0,40,Bus,Shivajinagar
277,18.542689133714745,73.854583038472,2023-10-11 11:27:02,11,2,2,Rain,City Road,0.8068020571187292,1,Wet,Daylight,1,60,Truck,Shivajinagar
278,18.528889523100528,73.84201560328172,2023-09-25 22:01:56,22,0,2,Clear,Highway,0.9041176050046111,5,Dry,Night,0,80,Bike,Shivajinagar
279,18.52616731044339,73.84530556188355,2023-03-20 02:51:49,2,0,1,Clear,City Road,0.8972577722453743,4,Dry,Night,1,80,Truck,Shivajinagar
280,18.523108576502125,73.83810096898891,2023-10-04 21:09:57,21,2,1,Rain,Intersection,0.9646140268159269,3,Dry,Night,0,40,Car,Shivajinagar
281,18.531588960965983,73.84773138723098,2023-05-02 01:24:23,1,1,2,Rain,Intersection,0.6789070420567744,1,Dry,Night,0,80,Bus,Shivajinagar
282,18.55267488829374,73.83459635515457,2023-06-04 22:52:39,22,6,1,Rain,City Road,0.5358879031132565,2,Wet,Night,0,80,Bike,Shivajinagar
283,18.52072816306194,73.84917725822051,2023-09-18 20:34:34,20,0,1,Fog,City Road,0.43016378632077834,4,Wet,Night,1,60,Truck,Shivajinagar
284,18.524538099677784,73.84765378981372,2023-09-10 09:18:09,9,6,1,Clear,City Road,0.8534882437278581,2,Dry,Daylight,1,40,Bus,Shivajinagar
285,18.524218835109245,73.84446273971223,2023-05-26 00:31:52,0,4,3,Clear,City Road,0.6351966431922628,3,Dry,Night,0,40,Truck,Shivajinagar
286,18.52853739128826,73.85506053322078,2023-06-20 03:23:19,3,1,1,Fog,Highway,0.27232238113139323,2,Dry,Night,1,80,Car,Shivajinagar
287,18.53602243681248,73.83933596013898,2023-12-16 09:00:39,9,5,1,Rain,Intersection,0.9830237525643386,4,Dry,Daylight,1,40,Car,Shivajinagar
288,18.553211345690208,73.84339718564028,2023-07-21 00:09:23,0,4,3,Fog,Intersection,0.276202016249393,4,Dry,Night,1,60,Bus,Shivajinagar
289,18.516754357429303,73.8333350236492,2023-06-25 08:09:21,8,6,2,Clear,Intersection,0.8837838142589591,2,Wet,Daylight,1,40,Car,Shivajinagar
290,18.534724651411267,73.85379594136394,2023-02-16 23:50:27,23,3,1,Rain,Highway,0.8981202977814271,5,Wet,Night,1,80,Bus,Shivajinagar
291,18.522103369187253,73.85875434784414,2023-04-07 06:38:52,6,4,3,Rain,Intersection,0.6975654538057516,1,Dry,Daylight,0,40,Car,Shivajinagar
292,18.531209191753955,73.83747812544217,2023-03-29 06:19:51,6,2,1,Clear,City Road,0.9177401128710971,5,Wet,Daylight,0,60,Bike,Shivajinagar
293,18.537390313488725,73.84474489709531,2023-01-25 20:45:52,20,2,3,Clear,City Road,0.8624282496575085,1,Wet,Night,0,80,Bus,Shivajinagar
294,18.52214133562871,73.84030756662037,2023-05-12 07:11:09,7,4,1,Clear,Intersection,0.9285647799281411,5,Wet,Daylight,0,60,Car,Shivajinagar
295,18.540608534491373,73.84007770479808,2023-01-09 04:03:12,4,0,1,Clear,Intersection,0.674047796584144,4,Dry,Night,1,40,Truck,Shivajinagar
296,18.534357929749277,73.85518517114149,2023-08-17 11:26:04,11,3,1,Clear,Highway,0.9148815601438225,1,Wet,Daylight,0,80,Car,Shivajinagar
297,18.523368657352318,73.83952997196417,2023-08-04 02:55:22,2,4,1,Clear,City Road,0.8737222032983469,4,Wet,Night,0,80,Car,Shivajinagar
298,18.55206435588973,73.85182976682728,2023-03-31 08:49:29,8,4,1,Rain,City Road,0.7806467714742014,1,Wet,Daylight,0,60,Car,Shivajinagar
299,18.543616437950035,73.85307691060724,2023-08-17 12:39:33,12,3,2,Clear,Intersection,0.5734813547941049,5,Dry,Daylight,1,80,Truck,Shivajinagar
300,18.543231834372143,73.83851186811965,2023-03-27 12:34:29,12,0,2,Clear,City Road,0.5303144630332342,2,Dry,Daylight,1,40,Truck,Shivajinagar
301,18.52979261754594,73.8420612813422,2023-01-03 19:01:24,19,1,3,Clear,City Road,0.8805441530119378,5,Dry,Daylight,1,60,Bike,Shivajinagar
302,18.528996083182374,73.86122848474676,2023-01-28 13:42:12,13,5,1,Clear,Highway,0.7164080011047347,3,Wet,Daylight,1,40,Truck,Shivajinagar
303,18.52241310476296,73.85152821721083,2023-10-02 21:33:20,21,0,2,Fog,Highway,0.38180816518847815,4,Wet,Night,1,80,Bus,Shivajinagar
304,18.531279614459816,73.85081843863259,2023-09-03 02:18:21,2,6,1,Clear,City Road,0.7184979428328104,3,Wet,Night,1,60,Bike,Shivajinagar
305,18.53628708267985,73.8416885395455,2023-01-23 20:44:35,20,0,1,Fog,City Road,0.4859253982050552,3,Wet,Night,0,40,Bike,Shivajinagar
306,18.548843481097865,73.84559096208272,2023-03-30 21:53:31,21,3,1,Clear,City Road,0.8203075917744437,1,Wet,Night,0,60,Bus,Shivajinagar
307,18.536984883804564,73.84542522477315,2023-01-27 04:12:59,4,4,1,Clear,City Road,0.8171818444358436,2,Dry,Night,1,80,Bike,Shivajinagar
308,18.526432802639594,73.84683867385374,2023-12-18 15:07:34,15,0,3,Clear,City Road,0.831217005850534,2,Wet,Daylight,0,80,Bike,Shivajinagar
309,18.524306269616783,73.86071304032272,2023-01-13 04:47:23,4,4,1,Clear,Intersection,0.8771324866735113,3,Dry,Night,1,60,Car,Shivajinagar
310,18.5239537017424,73.85540625599162,2023-11-30 20:22:57,20,3,2,Clear,Highway,0.6792892307624365,4,Wet,Night,1,40,Bus,Shivajinagar
311,18.530942730678362,73.83796060580603,2023-05-09 07:49:00,7,1,3,Clear,City Road,0.5194649816628337,2,Wet,Daylight,1,40,Car,Shivajinagar
312,18.53185894453115,73.85334412980473,2023-01-28 12:26:18,12,5,1,Clear,Intersection,0.7900444173347273,3,Dry,Daylight,0,80,Truck,Shivajinagar
313,18.545002569324417,73.8421528439219,2023-07-19 16:16:56,16,2,1,Rain,Highway,0.9444437120018149,2,Wet,Daylight,0,80,Bus,Shivajinagar
314,18.527137684606817,73.85193880230217,2023-04-03 10:21:50,10,0,2,Clear,Intersection,0.5345037963064081,3,Dry,Daylight,1,80,Bus,Shivajinagar
315,18.524270420087422,73.85963381399905,2023-04-19 03:35:46,3,2,2,Rain,Intersection,0.7578297029282267,1,Dry,Night,0,80,Bike,Shivajinagar
316,18.5474922875464,73.87184408633237,2023-09-17 19:19:29,19,6,2,Clear,Intersection,0.5306654778216413,5,Dry,Daylight,1,40,Car,Shivajinagar
317,18.540749816687924,73.84587473871869,2023-07-08 12:23:27,12,5,1,Clear,Intersection,0.5955593547480014,4,Wet,Daylight,0,40,Car,Shivajinagar
318,18.536711086135384,73.86146848201813,2023-03-25 04:49:54,4,5,1,Rain,Highway,0.9090133745693465,3,Wet,Night,1,80,Truck,Shivajinagar
319,18.524824898053083,73.86172369861698,2023-07-29 10:01:28,10,5,1,Clear,City Road,0.8305071271236601,3,Wet,Daylight,1,80,Bike,Shivajinagar
320,18.534983982208885,73.86151598592946,2023-02-21 09:14:08,9,1,1,Fog,Intersection,0.26060557455172295,1,Dry,Daylight,0,40,Car,Shivajinagar
321,18.531133279256657,73.8379382311685,2023-10-08 22:08:04,22,6,1,Clear,City Road,0.6846403851077705,1,Wet,Night,0,80,Truck,Shivajinagar
322,18.52805559972891,73.84970381582788,2023-12-30 07:37:28,7,5,1,Clear,Intersection,0.9252358073804188,1,Dry,Daylight,0,40,Car,Shivajinagar
323,18.537218155302416,73.83636146900399,2023-12-09 16:24:22,16,5,2,Clear,Intersection,0.559437195588536,1,Dry,Daylight,0,40,Car,Shivajinagar
324,18.519882991238607,73.84362900297525,2023-08-10 18:30:26,18,3,1,Rain,Intersection,0.8672219660377958,2,Wet,Daylight,0,60,Bike,Shivajinagar
325,18.54155393445646,73.8511311934167,2023-08-12 18:40:54,18,5,2,Clear,Highway,0.779490317049887,5,Dry,Daylight,0,80,Car,Shivajinagar
