longitude,latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Road_Type,Speed_limit,Junction_Detail,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Date
73.81203899,18.52277267,2,1,1,2,14:29,6,30,0,1,1,1,1,03-01-2018
73.83411039,18.56384286,3,4,1,7,13:30,6,30,3,1,4,2,1,08-01-2018
73.82895699,18.5960016,3,2,1,3,08:05,6,30,6,1,2,2,1,04-01-2018
73.84948961,18.55515097,3,2,2,1,00:10,6,40,6,4,1,2,1,09-01-2018
73.88536829,18.55543592,2,1,1,1,18:26,6,30,6,4,5,2,1,09-01-2018
73.76414702,18.63154468,3,2,4,2,12:45,6,30,6,1,1,1,1,10-01-2018
73.85280251,18.63662284,3,2,1,2,18:05,6,30,3,4,1,1,1,10-01-2018
73.86262237,18.52511191,3,2,1,2,09:55,6,30,3,1,1,1,1,10-01-2018
73.88334556,18.49083486,3,1,1,2,22:45,6,30,3,4,1,2,1,10-01-2018
73.76691825,18.52876354,3,2,1,3,15:14,6,30,3,1,1,1,1,11-01-2018
73.75589458,18.53819943,3,2,1,3,17:30,3,50,9,4,1,1,1,11-01-2018
73.91615106,18.60498577,3,2,1,4,17:15,6,30,0,4,2,2,1,12-01-2018
73.8247368,18.56794403,2,2,2,4,17:45,6,30,6,4,1,2,1,12-01-2018
73.73459745,18.63012738,3,2,6,1,23:10,6,30,0,4,1,2,1,23-01-2018
73.83149109,18.60523185,3,3,1,4,16:15,6,30,3,4,5,2,1,12-01-2018
73.80953432,18.64566923,3,1,1,5,18:15,6,30,0,4,1,1,1,13-01-2018
73.81810915,18.53435926,3,2,1,6,05:50,6,30,9,4,1,4,1,14-01-2018
73.81910865,18.63679736,3,2,2,6,09:30,1,60,1,1,1,1,2,14-01-2018
73.90712214,18.60396451,3,1,1,7,15:30,6,30,3,1,1,1,1,15-01-2018
73.94929144,18.63675902,3,1,1,6,21:30,6,30,6,4,1,2,1,14-01-2018
73.88755974,18.56303323,3,2,2,7,11:30,3,30,0,1,1,1,2,15-01-2018
73.86597548,18.6029501,3,2,2,2,07:45,3,30,6,4,2,2,1,17-01-2018
73.8009329,18.63524558,3,4,2,2,08:40,6,30,3,1,1,1,1,10-01-2018
73.84100196,18.6146901,2,1,1,5,17:45,6,30,3,4,1,1,1,13-01-2018
73.89925264,18.55130855,3,2,1,6,12:35,6,30,3,1,1,1,1,14-01-2018
73.74768163,18.51228389,3,2,1,6,20:10,6,30,3,4,1,1,1,14-01-2018
73.81800933,18.52657454,3,3,1,6,18:05,6,30,0,4,1,1,1,14-01-2018
73.77076883,18.56854321,3,4,2,2,10:30,9,30,9,1,2,2,1,17-01-2018
73.76806592,18.57784179,3,3,1,3,06:50,2,30,3,4,3,3,1,18-01-2018
73.78788781,18.62928322,3,2,1,3,09:30,6,40,9,1,3,2,1,18-01-2018
73.95573846,18.63049644,3,4,1,3,19:05,3,60,0,4,4,2,1,18-01-2018
73.90202696,18.54531412,3,2,1,4,08:30,6,30,6,1,1,2,1,19-01-2018
73.89950941,18.58242449,3,1,1,4,10:40,6,30,3,1,1,1,1,19-01-2018
73.79224122,18.56078323,2,2,1,4,17:00,6,30,0,4,2,3,1,19-01-2018
73.78037955,18.55648876,3,1,1,4,17:20,6,30,6,4,5,2,1,19-01-2018
73.74422451,18.52736021,3,1,1,5,13:00,6,30,0,1,5,2,1,20-01-2018
73.75417143,18.59608947,2,1,1,5,00:50,6,30,0,4,1,1,1,20-01-2018
73.74264567,18.54180597,3,1,1,5,11:05,6,30,3,1,5,2,1,20-01-2018
73.8198055,18.60248188,3,1,1,5,17:02,6,30,0,4,5,2,1,20-01-2018
73.91179388,18.59714911,3,1,1,5,07:50,6,30,3,1,1,1,1,20-01-2018
73.76121638,18.5410337,3,2,3,5,17:15,9,30,6,4,2,2,1,20-01-2018
73.84267416,18.49694375,3,2,1,6,10:58,6,40,3,1,1,2,1,21-01-2018
73.79694791,18.48851898,3,3,1,6,13:15,6,30,9,1,1,2,1,21-01-2018
73.87412927,18.54537975,3,3,1,6,15:05,6,30,0,1,1,2,1,21-01-2018
73.87973052,18.58895721,3,2,3,7,19:30,6,30,6,4,1,2,1,22-01-2018
73.85224342,18.61042678,3,2,2,7,14:50,3,30,3,1,1,1,1,22-01-2018
73.89514052,18.48783125,3,2,3,1,16:10,6,30,9,1,1,2,1,23-01-2018
73.87103484,18.50288242,3,3,1,2,23:35,6,30,0,4,1,1,1,24-01-2018
73.84685538,18.59078226,3,1,1,4,15:50,6,30,0,1,1,1,1,26-01-2018
73.73531201,18.51237816,3,2,4,1,16:15,6,30,6,1,1,1,1,23-01-2018
73.89757741,18.63012399,3,1,1,2,07:50,6,30,7,1,1,1,1,24-01-2018
73.75804928,18.55119121,3,1,1,3,12:50,6,30,3,1,1,1,1,25-01-2018
73.85901777,18.58314107,3,1,1,2,08:50,6,30,6,1,1,1,1,31-01-2018
73.87487047,18.5162025,3,2,1,4,18:10,6,30,0,4,1,1,1,26-01-2018
73.80338059,18.54838764,3,1,1,4,17:45,6,30,0,4,1,1,1,26-01-2018
73.75203597,18.61426874,3,3,1,4,18:35,6,30,3,4,1,1,1,26-01-2018
73.9334556,18.60895113,3,2,2,5,10:20,6,30,3,1,1,1,1,27-01-2018
73.95306125,18.5564916,3,1,1,5,20:15,3,30,0,4,1,1,1,27-01-2018
73.89433379,18.6198346,3,2,1,4,18:00,6,40,3,4,1,2,1,02-02-2018
73.89358018,18.59793718,3,2,1,6,12:15,6,30,3,1,1,1,1,28-01-2018
73.80522445,18.62688787,3,2,1,3,15:00,9,30,7,1,1,2,2,01-02-2018
73.946744,18.62318895,3,2,1,4,20:14,6,30,9,4,2,2,1,02-02-2018
73.9289502,18.58917907,3,2,1,7,19:20,6,30,3,4,1,2,1,29-01-2018
73.88176192,18.58278258,3,2,1,7,15:55,1,30,1,1,1,1,1,05-02-2018
73.90292812,18.55637105,3,2,1,2,20:10,3,30,6,4,1,1,1,31-01-2018
73.90915173,18.54156174,3,2,1,3,18:25,6,30,3,6,1,2,2,01-02-2018
73.83943795,18.52743223,3,4,2,3,15:30,6,30,6,1,1,2,1,01-02-2018
73.88597837,18.58168296,3,1,1,3,09:10,6,30,3,1,1,1,2,08-02-2018
73.83262879,18.60066682,3,2,1,3,08:20,6,30,3,1,1,2,1,08-02-2018
73.73813103,18.63671945,3,1,1,2,15:17,6,30,3,1,1,2,1,07-02-2018
73.89547408,18.54340267,3,1,1,2,20:10,6,60,0,4,1,1,2,07-02-2018
73.80310329,18.58846582,3,2,1,4,08:30,6,30,3,1,1,2,1,02-02-2018
73.8192917,18.57927863,3,2,1,2,17:20,2,30,6,4,1,2,1,07-02-2018
73.94695486,18.62957237,2,2,3,1,23:40,6,30,3,1,1,1,1,06-02-2018
73.75438415,18.51208692,3,2,1,5,16:50,9,30,9,4,1,1,1,03-02-2018
73.78626712,18.56393933,3,1,2,7,19:14,6,30,0,4,1,4,2,05-02-2018
73.84780738,18.55831752,3,2,1,7,18:05,6,30,6,1,1,2,1,05-02-2018
73.80399309,18.62545344,3,3,2,7,08:20,6,30,0,1,2,2,1,05-02-2018
73.94823143,18.48894062,3,2,1,1,11:39,6,40,0,1,2,2,2,06-02-2018
73.82343307,18.61642719,3,2,1,3,15:45,6,30,6,1,1,1,1,08-02-2018
73.81130283,18.64035032,3,2,1,4,21:45,6,30,3,5,2,2,1,09-02-2018
73.82449206,18.58891789,3,1,1,4,17:35,3,30,3,4,2,2,1,09-02-2018
73.80222985,18.5187217,3,1,1,5,08:30,6,30,3,1,1,2,1,10-02-2018
73.82478735,18.63789122,3,2,1,5,11:10,6,30,0,1,1,1,1,10-02-2018
73.87536169,18.48776659,3,1,1,6,09:00,6,30,3,1,1,1,1,11-02-2018
73.94707996,18.5208387,3,1,1,6,20:50,6,30,3,4,2,2,1,11-02-2018
73.86374254,18.54719108,3,2,2,6,17:55,6,30,3,4,2,2,2,11-02-2018
73.95692323,18.60364195,3,2,1,3,18:20,6,30,6,4,1,1,1,01-02-2018
73.82015998,18.52532559,2,1,2,7,15:40,6,30,0,1,1,1,1,12-02-2018
73.87692063,18.51410371,3,2,2,5,18:30,6,30,3,4,1,1,1,27-01-2018
73.78724403,18.52178836,3,2,1,1,11:10,3,30,0,1,7,2,1,13-02-2018
73.78087665,18.55070854,3,1,1,2,19:05,6,30,3,5,1,1,1,14-02-2018
73.96242188,18.58639632,3,2,1,2,15:40,6,30,3,1,9,1,1,14-02-2018
73.91423142,18.55936867,3,2,1,2,21:30,6,60,6,6,1,1,2,14-02-2018
73.91665357,18.64268216,3,1,2,3,15:20,6,30,3,1,1,1,1,15-02-2018
73.86089542,18.6432802,2,1,1,4,12:45,6,30,3,1,1,1,1,16-02-2018
73.92069465,18.57537192,3,4,1,5,08:30,6,40,0,4,1,2,2,17-02-2018
73.87815835,18.53095884,3,2,1,6,15:30,3,30,3,1,1,1,1,18-02-2018
73.79108657,18.64615993,3,3,3,6,12:10,6,30,6,1,1,1,1,18-02-2018
73.90117593,18.50085264,3,1,1,6,16:25,6,30,6,1,1,1,1,18-02-2018
73.82190924,18.64192294,3,1,1,6,17:00,6,30,0,1,1,1,1,18-02-2018
73.93765508,18.52265318,3,2,1,7,13:45,6,30,6,1,1,1,1,19-02-2018
73.75927398,18.64441591,3,2,5,5,21:30,6,30,6,4,1,2,1,17-02-2018
73.80309649,18.63036709,3,3,2,7,08:45,6,30,0,1,1,1,1,19-02-2018
73.86312495,18.58917708,3,2,1,5,13:50,6,30,3,1,1,1,1,17-02-2018
73.9101441,18.51875736,3,2,2,7,13:29,6,30,3,1,1,1,1,19-02-2018
73.76172314,18.58098509,3,2,1,1,17:40,2,30,6,4,1,1,1,20-02-2018
73.90730873,18.63100277,3,2,1,2,11:59,6,30,3,1,1,1,1,21-02-2018
73.81506116,18.63582044,3,2,1,2,15:05,6,40,3,1,1,1,2,21-02-2018
73.91002103,18.64294055,3,1,1,3,13:10,9,30,0,1,9,1,1,22-02-2018
73.79461375,18.53005658,3,2,1,1,13:30,1,40,1,1,1,1,2,06-02-2018
73.79057993,18.58274604,3,2,1,3,17:30,1,70,1,4,1,1,2,22-02-2018
73.82575957,18.59125067,3,2,1,3,09:10,6,30,0,1,1,2,1,22-02-2018
73.86088111,18.54086108,3,1,1,3,12:00,6,30,0,1,1,1,1,22-02-2018
73.84722083,18.6470105,3,2,1,5,18:17,6,60,7,4,1,1,2,17-02-2018
73.7348585,18.57483731,3,2,1,3,12:05,6,30,6,1,1,1,1,22-02-2018
73.89967835,18.49202113,3,2,2,3,13:05,6,60,0,1,1,1,1,22-02-2018
73.79356225,18.58894155,3,2,1,3,14:40,6,30,3,1,1,1,1,22-02-2018
73.924699,18.63324436,3,2,2,3,16:50,6,30,3,6,1,2,1,22-02-2018
73.87748553,18.5987664,3,1,1,4,09:10,6,30,3,1,3,3,1,23-02-2018
73.95028345,18.49203825,3,3,1,4,16:10,6,40,3,1,1,2,1,23-02-2018
73.91018307,18.59557031,3,3,2,3,11:54,6,30,6,1,1,1,1,22-02-2018
73.92174852,18.48809912,3,3,1,5,14:00,6,30,6,1,3,2,1,24-02-2018
73.92309474,18.53088327,3,1,1,5,16:15,6,30,3,1,2,2,1,24-02-2018
73.95427384,18.57676277,3,1,1,6,15:45,6,30,3,1,1,2,1,25-02-2018
73.94768134,18.63348913,3,2,1,6,13:45,6,30,3,1,1,2,1,25-02-2018
73.81637644,18.56878135,3,2,1,6,19:20,3,30,1,4,1,1,1,25-02-2018
73.82063409,18.49655658,3,2,1,6,16:40,6,30,3,1,1,1,1,25-02-2018
73.84933223,18.64249918,3,2,2,7,16:25,3,40,0,1,1,2,1,26-02-2018
73.87394693,18.57886851,2,1,1,7,08:50,6,40,0,1,1,2,1,26-02-2018
73.75702475,18.56805696,3,2,1,7,15:45,6,30,3,1,1,1,1,26-02-2018
73.94887477,18.57509139,3,2,1,1,00:10,6,30,3,4,1,1,1,27-02-2018
73.84003142,18.49165371,3,2,2,1,14:55,6,40,6,1,1,1,1,27-02-2018
73.75395,18.58886066,3,2,1,1,14:10,6,30,9,1,1,1,1,27-02-2018
73.93404481,18.64636826,3,2,1,2,08:20,6,30,3,1,2,2,1,28-02-2018
73.90757289,18.51138378,3,2,2,2,09:04,6,30,3,1,3,3,1,28-02-2018
73.92981883,18.57211795,3,2,1,2,13:40,9,30,9,7,9,1,1,28-02-2018
73.78964219,18.61867949,3,2,1,3,08:55,6,40,3,1,1,2,1,01-03-2018
73.94329408,18.6154218,3,1,1,3,16:05,6,30,7,1,1,1,1,01-03-2018
73.9213264,18.57097178,3,2,1,3,08:40,3,30,7,1,1,1,1,01-03-2018
73.93342528,18.51753774,3,2,1,3,17:45,6,30,3,1,1,1,1,01-03-2018
73.75746065,18.5142122,3,1,1,3,18:40,6,30,0,4,1,1,1,01-03-2018
73.93374318,18.53511235,2,1,1,3,15:35,6,30,0,1,1,1,1,01-03-2018
73.8806445,18.54526678,3,2,1,4,16:30,6,30,3,1,1,1,1,02-03-2018
73.92591749,18.52868599,3,2,1,4,17:05,6,30,6,1,1,1,1,02-03-2018
73.86146863,18.58429787,2,1,1,4,08:20,6,30,9,1,1,1,2,02-03-2018
73.78245354,18.51556553,3,2,1,5,20:40,6,30,3,4,1,2,1,03-03-2018
73.76420047,18.53107533,3,1,2,6,11:15,6,30,9,1,8,2,1,25-02-2018
73.73397262,18.64523731,3,2,2,4,18:30,6,30,3,4,1,1,1,02-03-2018
73.80417122,18.59339854,3,2,1,7,09:40,6,30,3,1,1,1,1,05-03-2018
73.7335712,18.55778873,3,1,1,5,06:05,3,40,6,1,1,1,1,10-03-2018
73.85586141,18.63142923,3,1,1,3,09:10,6,30,9,1,1,1,1,08-03-2018
73.92353895,18.59306201,3,2,1,4,17:05,6,30,0,1,1,1,1,09-03-2018
73.75585921,18.62862341,3,1,1,2,19:15,6,30,0,4,1,1,1,07-03-2018
73.88585472,18.61155004,3,2,1,1,17:20,6,30,3,1,1,1,2,06-03-2018
73.81259605,18.56950259,3,3,1,1,15:50,6,30,0,1,1,1,1,06-03-2018
73.78969299,18.60273874,2,2,1,3,06:50,6,30,3,1,1,4,1,08-03-2018
73.95941382,18.53198166,3,2,1,3,00:25,6,30,3,4,1,1,1,08-03-2018
73.95335004,18.53097497,2,2,1,3,08:50,6,30,0,1,1,1,2,08-03-2018
73.92699824,18.55035786,3,2,4,3,14:50,6,30,6,1,1,1,1,08-03-2018
73.85631625,18.50853133,3,2,1,5,20:55,3,30,6,4,1,1,1,10-03-2018
73.75321511,18.63354671,2,1,1,2,21:04,3,30,0,4,1,1,1,07-03-2018
73.78890339,18.51170911,3,1,1,5,00:40,6,30,0,4,2,2,2,10-03-2018
73.90178615,18.59246474,3,2,1,2,19:05,6,30,3,4,2,2,1,14-03-2018
73.85599723,18.52256115,3,3,1,6,15:10,6,30,7,1,1,2,1,11-03-2018
73.93421941,18.55588733,3,3,3,6,09:10,6,30,6,1,1,1,1,18-03-2018
73.96206652,18.56116671,3,2,1,6,15:15,6,30,3,1,1,1,1,11-03-2018
73.83031778,18.50203864,3,1,1,7,15:34,6,30,0,1,1,1,1,12-03-2018
73.93351779,18.50938243,3,1,1,1,19:45,6,30,3,4,1,1,1,13-03-2018
73.92372571,18.55256633,3,2,1,2,08:30,6,30,0,1,1,1,1,14-03-2018
73.78189053,18.58700575,3,2,1,3,17:15,1,30,1,1,1,1,1,15-03-2018
73.82468778,18.52994437,3,3,1,5,10:00,6,30,3,1,2,2,2,17-03-2018
73.79632654,18.63481393,3,2,2,1,23:25,6,30,3,4,1,1,1,13-03-2018
73.95195165,18.6367082,3,2,2,2,19:25,6,30,6,4,2,2,1,14-03-2018
73.92278462,18.6244035,3,2,1,3,20:43,3,70,0,4,1,1,2,15-03-2018
73.84925631,18.57848595,3,2,1,4,10:59,1,40,1,1,1,2,2,16-03-2018
73.83548042,18.53163824,3,1,1,4,10:05,6,30,3,1,1,1,1,16-03-2018
73.73900262,18.6457689,3,2,1,5,11:50,3,40,9,1,1,1,1,17-03-2018
73.75063213,18.54828157,2,2,1,5,12:35,6,30,3,1,1,1,1,17-03-2018
73.92575965,18.53908375,3,2,2,7,22:47,1,30,1,4,1,1,1,19-03-2018
73.73335866,18.62416724,3,2,1,7,15:50,6,30,0,1,1,1,1,19-03-2018
73.92850055,18.51538429,3,1,1,1,17:30,9,30,9,1,9,1,1,20-03-2018
73.96042976,18.50259836,3,1,1,2,17:45,6,30,0,1,1,1,1,21-03-2018
73.80343921,18.5513224,3,2,1,2,14:55,6,30,0,1,1,1,1,21-03-2018
73.88659511,18.59256417,3,2,1,2,08:40,6,40,3,1,1,1,1,21-03-2018
73.76604598,18.51156463,3,1,1,2,17:15,6,30,7,1,1,1,1,21-03-2018
73.75451622,18.49795817,3,1,1,2,17:20,9,30,9,1,1,1,1,21-03-2018
73.83934126,18.54964807,3,1,2,2,23:55,6,30,0,1,1,2,2,21-03-2018
73.90094172,18.60836896,3,2,1,2,18:30,6,30,6,4,1,2,1,21-03-2018
73.73479065,18.58298014,3,4,2,2,14:50,6,30,6,1,1,1,1,21-03-2018
73.86194014,18.59341171,3,1,1,3,16:59,6,30,0,1,1,1,1,22-03-2018
73.80811466,18.56705635,3,2,1,3,11:30,2,30,3,1,1,2,1,22-03-2018
73.9290958,18.53141312,3,1,1,4,14:50,6,30,0,1,1,1,1,23-03-2018
73.80125249,18.51782556,3,2,1,4,12:50,6,30,3,1,1,1,1,23-03-2018
73.89357067,18.62417303,3,1,1,3,09:35,6,60,0,1,1,2,2,15-03-2018
73.92167057,18.5779062,3,1,1,4,13:30,9,30,9,1,1,1,1,23-03-2018
73.78720215,18.50146588,3,1,1,4,07:45,3,30,7,1,1,1,1,23-03-2018
73.73893088,18.62701275,3,1,1,4,13:00,6,30,0,1,1,1,1,23-03-2018
73.76986416,18.50923119,3,2,1,5,16:47,3,40,3,1,1,1,1,24-03-2018
73.93569641,18.51632763,3,2,1,2,10:00,6,30,3,1,1,1,1,21-03-2018
73.78118833,18.48894432,3,2,1,4,10:00,2,30,0,1,1,1,1,23-03-2018
73.8605186,18.64569577,3,1,1,5,15:20,6,30,3,1,1,1,1,24-03-2018
73.90304776,18.54577537,3,1,1,5,16:16,6,30,0,1,1,1,1,24-03-2018
73.81260813,18.59620113,3,2,1,6,19:30,6,30,3,4,1,1,1,25-03-2018
73.86130823,18.56035318,2,1,1,6,00:15,6,30,0,4,1,1,1,25-03-2018
73.75490324,18.49672828,3,2,2,6,12:15,6,30,3,1,1,1,1,25-03-2018
73.76394584,18.48927233,3,2,1,5,12:00,6,30,0,1,1,1,1,31-03-2018
73.95607707,18.56567971,3,2,1,2,16:15,6,30,3,1,1,1,1,28-03-2018
73.78777988,18.55183118,3,1,1,4,16:45,6,30,0,1,1,2,2,30-03-2018
73.83771303,18.63000004,3,1,1,4,15:00,6,30,0,1,2,2,1,30-03-2018
73.88688692,18.63821138,3,2,3,4,12:20,3,50,0,1,2,2,2,30-03-2018
73.7688521,18.52435021,2,2,1,5,16:00,6,30,3,1,1,1,1,31-03-2018
73.86688553,18.54806933,3,2,1,5,17:10,3,30,7,1,1,1,1,31-03-2018
73.95002959,18.5933495,3,2,1,5,16:50,6,30,9,1,1,2,1,31-03-2018
73.83438699,18.64146108,3,2,1,4,16:00,6,30,3,1,1,2,1,30-03-2018
73.84903794,18.57580813,3,2,2,7,11:30,6,30,7,1,1,1,1,02-04-2018
73.86250125,18.53251353,3,2,1,2,11:45,6,30,0,1,1,1,2,04-04-2018
73.786718,18.60215009,3,1,2,3,16:00,6,30,0,1,1,2,1,05-04-2018
73.76277787,18.50398885,3,1,1,7,22:30,2,30,9,4,1,1,1,02-04-2018
73.81917089,18.56252543,3,1,1,1,09:40,3,70,0,1,1,1,2,03-04-2018
73.76988805,18.54055663,3,1,1,2,20:20,6,30,3,4,1,1,1,04-04-2018
73.88625369,18.59747859,3,2,1,4,11:00,6,30,9,1,1,2,1,06-04-2018
73.9482957,18.51701854,3,2,1,4,14:15,1,30,1,1,1,1,1,06-04-2018
73.90451886,18.57892508,2,2,1,3,16:10,6,30,3,1,1,1,1,05-04-2018
73.8946336,18.57277548,3,2,1,4,16:45,6,30,0,1,1,1,1,06-04-2018
73.9082039,18.59735202,3,2,1,4,12:00,6,30,0,1,1,1,1,06-04-2018
73.95471335,18.62647215,3,2,1,5,15:30,2,30,0,1,1,1,1,07-04-2018
73.93132759,18.54960366,3,2,1,5,08:30,3,30,6,1,1,2,1,07-04-2018
73.85322641,18.53742249,2,2,1,5,08:30,6,30,3,1,1,1,2,07-04-2018
73.92449816,18.64540845,3,3,2,7,12:00,2,30,3,1,2,2,1,09-04-2018
73.75056941,18.50310773,3,2,1,5,12:50,6,30,6,1,1,1,1,07-04-2018
73.85399089,18.56198932,3,2,1,6,16:40,6,30,3,1,1,1,1,08-04-2018
73.91212314,18.54807828,3,1,1,2,18:30,6,30,3,1,1,1,1,11-04-2018
73.88047227,18.57410753,3,2,1,2,21:45,6,30,0,4,1,1,1,11-04-2018
73.7769686,18.58198807,3,2,2,2,11:35,6,30,6,1,1,1,1,11-04-2018
73.81097076,18.58436698,3,2,1,6,07:20,6,30,7,1,1,1,1,15-04-2018
73.92545708,18.53483227,3,2,1,6,17:05,6,30,3,1,1,1,1,15-04-2018
73.91411588,18.50778911,3,2,1,7,18:30,1,30,1,1,9,2,1,16-04-2018
73.8126287,18.63029687,3,2,1,5,09:45,6,30,3,1,1,2,1,14-04-2018
73.77999304,18.57031682,3,2,1,4,08:15,3,30,0,1,2,2,2,13-04-2018
73.77392627,18.55291004,3,2,1,5,07:30,2,30,6,1,1,2,1,14-04-2018
73.95179853,18.4896591,2,2,1,5,05:10,6,30,3,4,1,1,1,14-04-2018
73.9385656,18.49434683,2,1,1,5,15:40,6,30,0,1,1,1,2,14-04-2018
73.87745398,18.4996815,3,1,2,7,18:15,6,60,9,1,1,1,2,16-04-2018
73.75068018,18.53951437,3,2,1,1,17:55,6,30,3,1,2,2,1,17-04-2018
73.80729269,18.61400757,3,1,1,1,19:30,6,30,9,1,2,2,1,17-04-2018
73.91046302,18.6013131,3,1,1,4,18:50,6,30,9,1,1,1,1,20-04-2018
73.92730627,18.49214172,3,1,3,6,09:00,6,30,9,1,1,1,1,22-04-2018
73.80477703,18.64078095,3,2,1,5,08:43,6,30,3,1,1,1,1,21-04-2018
73.74018591,18.59130136,3,2,1,1,13:30,6,30,9,1,1,1,2,24-04-2018
73.85147982,18.50430232,3,2,2,6,09:00,6,30,0,1,1,1,1,15-04-2018
73.74434192,18.63278392,3,2,1,6,08:30,6,30,9,1,1,1,1,22-04-2018
73.87556253,18.50191128,3,2,3,3,21:40,3,30,6,4,1,1,1,19-04-2018
73.8940921,18.56156112,3,2,1,2,14:20,1,30,1,1,1,1,1,18-04-2018
73.79296398,18.64374274,3,2,1,5,17:13,6,30,6,1,1,1,1,21-04-2018
73.73502218,18.56503931,3,2,1,2,12:31,6,30,6,1,2,2,1,18-04-2018
73.75257721,18.5831877,3,2,1,5,19:10,6,30,0,1,1,1,1,21-04-2018
73.8118799,18.61342343,3,4,2,6,18:00,3,30,0,1,1,1,1,22-04-2018
73.91815731,18.52441341,3,4,2,7,23:40,6,40,6,4,1,1,1,23-04-2018
73.94246831,18.60104893,3,2,2,2,13:00,6,30,3,1,1,1,1,25-04-2018
73.75143642,18.60430966,2,2,4,6,19:50,6,30,0,1,1,1,1,22-04-2018
73.95863991,18.6033445,3,1,1,6,15:15,6,30,0,1,1,1,1,22-04-2018
73.82296394,18.59686827,3,2,1,5,06:25,2,30,9,1,2,2,1,28-04-2018
73.77110131,18.56671423,3,1,1,5,00:01,3,60,3,6,1,1,2,28-04-2018
73.94750767,18.54332001,3,2,1,4,17:30,6,30,0,1,1,2,1,27-04-2018
73.87154873,18.61593131,3,1,2,1,16:20,6,30,0,1,1,1,1,24-04-2018
73.81025855,18.60535672,3,2,1,3,16:40,6,30,0,1,2,2,1,26-04-2018
73.95216908,18.64539759,3,2,3,3,15:20,6,40,0,1,1,2,2,26-04-2018
73.90238773,18.60457177,3,2,2,5,05:00,6,30,0,4,2,2,2,28-04-2018
73.81491752,18.62961224,3,1,1,5,17:50,6,30,0,1,1,1,1,28-04-2018
73.94162155,18.55939798,2,2,4,3,19:11,6,60,0,1,1,2,2,26-04-2018
73.82946072,18.61317576,3,2,1,4,16:50,6,30,3,1,1,1,1,27-04-2018
73.95468646,18.58738093,3,2,1,4,16:50,6,30,3,1,1,1,1,27-04-2018
73.7876583,18.54871158,3,2,1,7,18:55,6,30,0,1,1,1,1,30-04-2018
73.9405567,18.59682009,3,2,1,2,22:30,6,30,3,4,2,2,1,02-05-2018
73.77413281,18.53862093,3,2,1,3,21:45,3,30,9,4,1,1,1,03-05-2018
73.93110647,18.59646571,3,2,1,3,16:15,3,30,9,1,2,2,1,03-05-2018
73.78053356,18.57348541,2,1,1,5,23:30,6,30,3,4,1,1,1,28-04-2018
73.89283821,18.63618963,3,3,2,5,16:35,2,30,3,1,1,1,1,28-04-2018
73.86827931,18.53539756,2,2,2,5,18:35,6,30,3,1,1,1,1,28-04-2018
73.92091191,18.5633856,3,2,1,5,08:05,6,30,3,1,1,2,1,28-04-2018
73.75306555,18.50441027,3,1,1,6,13:06,6,30,0,1,1,1,1,29-04-2018
73.87684826,18.51424784,2,1,1,6,18:57,6,30,3,1,1,1,1,29-04-2018
73.74323986,18.61556754,3,2,2,6,10:54,6,40,3,1,1,1,1,29-04-2018
73.93575124,18.61170282,3,2,1,6,18:15,6,30,6,1,1,1,1,29-04-2018
73.91383416,18.55118322,3,4,3,7,17:40,6,30,3,1,1,1,1,30-04-2018
73.88988222,18.52058538,3,2,3,7,11:15,6,30,9,1,1,2,1,30-04-2018
73.86059583,18.51934165,3,2,1,1,18:25,6,30,3,1,1,1,1,01-05-2018
73.87912252,18.60830604,2,2,8,2,19:05,6,30,3,1,1,2,1,02-05-2018
73.89921901,18.4888008,2,1,1,4,17:40,6,30,0,1,9,1,1,04-05-2018
73.78783121,18.60579276,3,2,1,4,17:30,3,70,3,1,1,1,2,04-05-2018
73.87845051,18.48843839,3,2,1,5,18:20,2,30,3,1,1,1,1,05-05-2018
73.84830491,18.53102923,3,4,1,4,04:11,6,30,6,4,1,1,1,11-05-2018
73.81875561,18.64036406,3,2,1,5,08:45,6,30,6,1,2,2,1,05-05-2018
73.84312833,18.64603936,3,3,2,5,15:45,2,30,9,1,1,1,1,05-05-2018
73.78320281,18.52375651,3,2,1,4,19:00,3,30,6,1,1,1,1,04-05-2018
73.9413344,18.51141536,3,1,1,6,07:52,6,60,0,1,1,1,2,06-05-2018
73.76821926,18.57756318,1,1,1,7,17:00,6,30,0,1,1,2,1,07-05-2018
73.77733579,18.54871628,3,4,1,7,16:30,6,30,1,1,1,1,1,07-05-2018
73.82584967,18.52618554,3,2,1,2,19:10,6,30,9,1,1,1,1,09-05-2018
73.89935384,18.62786402,3,2,1,3,12:30,6,30,0,1,4,1,2,10-05-2018
73.90247304,18.62082156,3,1,1,4,18:45,6,30,3,1,1,1,1,11-05-2018
73.82427579,18.49858047,3,1,1,4,09:50,6,30,0,1,1,1,1,11-05-2018
73.94056457,18.54804049,3,2,1,3,19:00,3,30,7,1,1,1,1,10-05-2018
73.94062077,18.57503587,3,1,1,4,19:15,6,30,1,1,1,1,1,11-05-2018
73.77687671,18.52730877,3,2,1,4,18:10,6,30,9,1,1,1,1,11-05-2018
73.75415198,18.48813119,3,2,2,5,21:20,3,30,0,6,1,1,2,12-05-2018
73.73823213,18.58678797,3,2,3,5,21:55,6,30,0,4,1,1,1,12-05-2018
